sp,total_demand,mean_demand,std_demand,n_days,cv,cum_share,ABC,XYZ,Segment
1490116,150.6,1.6733334,0.65682244,90,0.39252335,0.36197934,A,X,AX
3170157,150.474,1.6719333,0.5647842,90,0.3378031,0.36253807,A,X,AX
2470386,149.4,1.66,0.7064391,90,0.42556572,0.3630928,A,X,AX
340486,149.4,1.66,0.78006047,90,0.46991596,0.36364755,A,X,AX
6720122,149.18,1.6575555,1.056689,90,0.63749844,0.3642015,A,Y,AY
3790580,148.8,1.6533334,0.65035856,90,0.39336202,0.364754,A,X,AX
720004,148.7,1.6522222,1.667079,90,1.0089921,0.36530614,A,Z,AZ
2150019,148.6,1.6511111,0.8131288,90,0.49247372,0.36585793,A,X,AX
3050076,148.5,1.65,0.67328644,90,0.40805238,0.36640933,A,X,AX
2450386,148.3,1.6477778,0.68124604,90,0.4134332,0.36696,A,X,AX
4460580,148.0,1.6444445,0.6226278,90,0.378625,0.36750954,A,X,AX
1150104,148.0,1.6444445,0.92628425,90,0.56328094,0.36805907,A,Y,AY
2010834,148.0,1.6444445,0.84029305,90,0.510989,0.36860862,A,Y,AY
1910481,148.0,1.6444445,0.5143144,90,0.31275877,0.36915818,A,X,AX
1920796,147.9,1.6433333,0.7091774,90,0.4315481,0.36970735,A,X,AX
1570580,147.8,1.6422223,0.5560652,90,0.3386053,0.37025613,A,X,AX
770580,147.7,1.6411111,0.8214668,90,0.5005553,0.37080458,A,Y,AY
5370486,147.53,1.6392223,0.7729009,90,0.47150463,0.3713524,A,X,AX
2540104,147.4,1.6377777,0.8810843,90,0.53797555,0.3718997,A,Y,AY
5060343,147.05,1.633889,1.070969,90,0.65547234,0.3724457,A,Y,AY
6430580,146.9,1.6322222,0.6644805,90,0.40710175,0.37299117,A,X,AX
6380004,146.7,1.63,1.9041911,90,1.1682154,0.3735359,A,Z,AZ
20076,146.37,1.6263332,0.69918483,90,0.42991486,0.37407938,A,X,AX
680191,146.21,1.6245556,1.2018424,90,0.73979765,0.3746223,A,Y,AY
4410292,146.21,1.6245556,0.6081066,90,0.37432182,0.3751652,A,X,AX
5190343,146.15,1.6238889,0.9795731,90,0.60322666,0.37570786,A,Y,AY
3890191,145.8,1.62,0.89808786,90,0.55437523,0.37624922,A,Y,AY
1460119,145.4,1.6155555,0.54420567,90,0.3368536,0.37678912,A,X,AX
5210126,144.9,1.6099999,0.6155385,90,0.38232207,0.37732714,A,X,AX
2490835,144.8,1.6088889,0.803314,90,0.49929735,0.3778648,A,X,AX
7990596,144.6,1.6066667,0.7700576,90,0.47928897,0.37840173,A,X,AX
10190,144.4,1.6044444,0.64266145,90,0.40055078,0.3789379,A,X,AX
8290596,144.1,1.6011112,0.7609123,90,0.47524014,0.37947297,A,X,AX
6100119,144.06,1.6006666,1.0092134,90,0.6304957,0.3800079,A,Y,AY
6210549,143.9,1.5988889,0.5985928,90,0.3743805,0.38054222,A,X,AX
1910119,143.9,1.5988889,0.5267015,90,0.3294172,0.38107654,A,X,AX
3460381,143.8,1.5977778,1.2273089,90,0.7681349,0.38161048,A,Y,AY
4520481,143.7,1.5966666,0.48074147,90,0.30109072,0.38214406,A,X,AX
1320834,143.3,1.5922222,1.0127532,90,0.63606274,0.38267615,A,Y,AY
7470381,143.2,1.5911111,1.1888664,90,0.74719256,0.3832079,A,Y,AY
690191,143.1,1.59,1.1277949,90,0.7093049,0.38373923,A,Y,AY
1970118,142.8,1.5866667,0.63990873,90,0.4033038,0.38426948,A,X,AX
8130211,142.6,1.5844445,0.6631405,90,0.41853184,0.38479897,A,X,AX
8120076,142.5,1.5833334,0.64672905,90,0.40846044,0.3853281,A,X,AX
8050596,142.4,1.5822221,0.5822424,90,0.36799031,0.38585684,A,X,AX
7220019,142.4,1.5822221,0.7212003,90,0.4558148,0.3863856,A,X,AX
2130834,142.4,1.5822221,0.88604385,90,0.55999964,0.38691434,A,Y,AY
2220076,142.3,1.5811112,0.61842394,90,0.39113247,0.3874427,A,X,AX
5210122,142.09,1.5787778,1.0564876,90,0.66918063,0.38797033,A,Y,AY
840118,141.1,1.5677779,0.7048512,90,0.44958615,0.38849425,A,X,AX
4620076,141.09,1.5676666,0.68041635,90,0.43403128,0.38901818,A,X,AX
1320071,141.05,1.5672222,0.4990531,90,0.31843162,0.3895419,A,X,AX
1870567,141.0,1.5666667,0.53253686,90,0.33991712,0.39006546,A,X,AX
4680775,140.38,1.5597779,0.4699844,90,0.30131498,0.3905867,A,X,AX
6710596,139.8,1.5533334,0.9394237,90,0.6047792,0.3911058,A,Y,AY
4460076,139.8,1.5533334,0.6726102,90,0.43301085,0.3916249,A,X,AX
4650835,139.8,1.5533334,0.71645194,90,0.46123514,0.39214396,A,X,AX
4790071,139.6,1.5511112,0.7752121,90,0.49977854,0.39266235,A,X,AX
3680486,139.6,1.5511112,0.5835275,90,0.37619966,0.3931807,A,X,AX
8830775,139.57,1.5507779,0.5529578,90,0.356568,0.39369896,A,X,AX
5290292,139.11,1.5456667,0.46184304,90,0.2987986,0.3942155,A,X,AX
4710596,138.6,1.5400001,0.81994796,90,0.5324337,0.39473012,A,Y,AY
2280835,138.2,1.5355555,0.8385797,90,0.54610837,0.3952433,A,Y,AY
3690775,138.16,1.5351112,0.6697983,90,0.43631908,0.3957563,A,X,AX
2470071,137.76,1.5306666,0.5856041,90,0.38258108,0.3962678,A,X,AX
5540041,137.48,1.5275555,0.8714321,90,0.5704749,0.3967783,A,Y,AY
2110740,137.4,1.5266666,0.51599145,90,0.33798566,0.39728847,A,X,AX
290122,137.21,1.5245557,0.6963648,90,0.45676574,0.39779794,A,X,AX
8940191,137.1,1.5233334,1.1126494,90,0.7304044,0.39830703,A,Y,AY
5960238,137.04,1.5226666,0.74748534,90,0.49090546,0.39881587,A,X,AX
6960309,136.79,1.5198888,1.048818,90,0.69006234,0.3993238,A,Y,AY
5310144,136.79,1.5198888,0.68755794,90,0.45237386,0.3998317,A,X,AX
2350567,136.5,1.5166667,0.55974513,90,0.36906272,0.40033856,A,X,AX
4250386,136.4,1.5155555,0.5774627,90,0.38102376,0.40084502,A,X,AX
80019,135.86,1.5095556,0.5924941,90,0.3924957,0.4013495,A,X,AX
3020740,135.8,1.508889,0.49461016,90,0.3277976,0.40185374,A,X,AX
5690835,135.5,1.5055555,0.6390585,90,0.4244669,0.40235686,A,X,AX
3040191,135.3,1.5033333,0.9999382,90,0.66514736,0.40285924,A,Y,AY
530481,135.1,1.5011111,0.49842325,90,0.3320362,0.4033609,A,X,AX
6000215,134.9,1.4988889,0.8341711,90,0.55652636,0.4038618,A,Y,AY
4200834,134.8,1.4977778,0.70726216,90,0.47220767,0.40436232,A,X,AX
3480019,134.8,1.4977778,0.68400306,90,0.4566786,0.40486285,A,X,AX
8930343,134.62,1.4957777,1.2866043,90,0.86015743,0.4053627,A,Y,AY
5370467,134.6,1.4955556,1.4794405,90,0.9892246,0.40586248,A,Y,AY
7780004,134.5,1.4944445,1.5063432,90,1.007962,0.4063619,A,Z,AZ
7040116,134.5,1.4944445,0.7177307,90,0.4802659,0.40686134,A,X,AX
1870834,134.4,1.4933332,1.049323,90,0.7026717,0.40736037,A,Y,AY
1590071,134.2,1.491111,0.8310876,90,0.5573613,0.4078587,A,Y,AY
7210004,134.1,1.49,1.3395497,90,0.89902663,0.40835664,A,Y,AY
7570834,134.0,1.4888889,0.8278094,90,0.5559914,0.4088542,A,Y,AY
1960122,133.99,1.4887779,1.0197872,90,0.6849828,0.40935174,A,Y,AY
1420580,133.7,1.4855555,0.59389424,90,0.39977923,0.40984818,A,X,AX
4770467,133.1,1.478889,1.2875806,90,0.87064046,0.41034243,A,Y,AY
3140580,133.1,1.478889,0.6969427,90,0.471261,0.41083664,A,X,AX
410296,132.93001,1.4770001,0.50064105,90,0.33895802,0.41133022,A,X,AX
6580166,132.9,1.4766666,0.63636786,90,0.4309489,0.41182372,A,X,AX
6000132,132.54,1.4726666,0.7628212,90,0.51798636,0.41231585,A,Y,AY
8470783,132.5,1.4722222,0.7090154,90,0.4815954,0.41280782,A,X,AX
380317,132.5,1.4722222,0.5943607,90,0.4037167,0.41329983,A,X,AX
5670810,132.39,1.471,0.7813616,90,0.53117716,0.41379142,A,Y,AY
7800118,132.3,1.47,0.72008896,90,0.48985642,0.41428265,A,X,AX
4370580,132.1,1.4677778,0.55785054,90,0.3800647,0.41477317,A,X,AX
770740,132.1,1.4677778,0.60444564,90,0.41181004,0.41526368,A,X,AX
790541,131.98,1.4664444,1.0842233,90,0.7393552,0.41575372,A,Y,AY
8390280,131.86,1.4651111,0.71228427,90,0.48616397,0.41624334,A,X,AX
4670481,131.8,1.4644445,0.45943567,90,0.31372693,0.41673273,A,X,AX
4610292,131.68,1.463111,0.52858865,90,0.3612772,0.41722167,A,X,AX
10810,131.4,1.4599999,0.7320588,90,0.5014102,0.4177096,A,Y,AY
7140122,131.4,1.4599999,0.8975535,90,0.6147627,0.41819748,A,Y,AY
3050596,131.3,1.4588889,0.7176576,90,0.49192068,0.41868502,A,X,AX
290240,131.0,1.4555556,0.6584133,90,0.452345,0.41917142,A,X,AX
4880118,130.77,1.4530001,0.7049272,90,0.4851529,0.41965702,A,X,AX
1790596,130.7,1.4522222,0.6519164,90,0.44890952,0.42014232,A,X,AX
4350118,130.67,1.4518889,0.6848651,90,0.47170627,0.42062753,A,X,AX
1890629,130.6,1.4511112,0.6679239,90,0.46028444,0.42111248,A,X,AX
4810740,130.6,1.4511112,0.6657334,90,0.4587749,0.42159742,A,X,AX
2100215,130.3,1.4477779,0.61630064,90,0.42568728,0.42208123,A,X,AX
6480810,130.3,1.4477779,0.5698862,90,0.3936282,0.42256504,A,X,AX
3270118,130.09,1.4454443,0.622433,90,0.43061706,0.4230481,A,X,AX
4360775,129.77,1.4418889,0.46907726,90,0.32532135,0.42352998,A,X,AX
6490117,129.5,1.4388889,0.74316275,90,0.5164838,0.42401084,A,Y,AY
3080076,129.28,1.4364444,0.7369758,90,0.51305556,0.42449087,A,Y,AY
5830834,129.0,1.4333333,0.79237944,90,0.5528229,0.42496988,A,Y,AY
2850122,128.99,1.4332223,0.9819355,90,0.68512434,0.42544883,A,Y,AY
3530166,128.87,1.4318888,0.64927083,90,0.4534366,0.42592734,A,X,AX
1000481,128.8,1.4311111,0.54311717,90,0.37950733,0.42640558,A,X,AX
3580834,128.8,1.4311111,1.1094735,90,0.7752532,0.42688385,A,Y,AY
4200596,128.5,1.4277778,0.77023673,90,0.5394654,0.42736098,A,Y,AY
6770580,128.3,1.4255556,0.6550686,90,0.45951807,0.42783737,A,X,AX
4210580,128.3,1.4255556,0.55110943,90,0.38659275,0.42831373,A,X,AX
3140810,128.3,1.4255556,0.50225586,90,0.35232288,0.42879012,A,X,AX
4610019,128.0,1.4222223,0.6270634,90,0.44090393,0.4292654,A,X,AX
4420596,127.8,1.4200001,0.79311645,90,0.55853266,0.42973995,A,Y,AY
820580,127.6,1.4177778,0.5978572,90,0.42168608,0.43021375,A,X,AX
6820447,127.5,1.4166666,0.6918872,90,0.48839098,0.4306872,A,X,AX
4290666,127.3,1.4144444,0.6588313,90,0.46578804,0.43115985,A,X,AX
5020596,127.1,1.4122221,0.66785383,90,0.4729099,0.4316318,A,X,AX
8170522,126.95,1.4105555,0.43575162,90,0.308922,0.4321032,A,X,AX
6060292,126.95,1.4105555,0.5646444,90,0.4002993,0.4325746,A,X,AX
1530122,126.5,1.4055556,0.8135083,90,0.5787806,0.4330443,A,Y,AY
3770580,126.5,1.4055556,0.5473862,90,0.38944474,0.43351403,A,X,AX
4790343,126.39,1.4043334,0.89673823,90,0.6385508,0.43398333,A,Y,AY
8370188,126.3,1.4033334,1.0077732,90,0.7181281,0.4344523,A,Y,AY
2810104,125.9,1.398889,0.7289356,90,0.5210818,0.43491977,A,Y,AY
8050740,125.8,1.3977778,0.50813115,90,0.36352783,0.43538687,A,X,AX
5840272,125.8,1.3977778,0.536107,90,0.38354236,0.435854,A,X,AX
2840240,125.6,1.3955555,0.5990463,90,0.42925292,0.43632036,A,X,AX
8270740,125.5,1.3944445,0.5561426,90,0.39882737,0.43678635,A,X,AX
6490580,125.5,1.3944445,0.66861606,90,0.4794856,0.43725234,A,X,AX
4390486,125.43,1.3936666,0.5633696,90,0.40423554,0.4377181,A,X,AX
4410596,125.2,1.3911111,0.552755,90,0.39734784,0.438183,A,X,AX
2400486,125.0,1.3888888,0.5465817,90,0.39353883,0.43864715,A,X,AX
90740,124.9,1.3877778,0.39028302,90,0.28122875,0.4391109,A,X,AX
8120116,124.77,1.3863333,0.5538029,90,0.39947313,0.4395742,A,X,AX
190796,124.1,1.3788888,0.6147064,90,0.44579837,0.44003502,A,X,AX
5550419,123.57,1.373,0.6746526,90,0.49137112,0.44049385,A,X,AX
4760343,123.43,1.3714445,1.1339476,90,0.8268272,0.44095218,A,Y,AY
620810,123.4,1.3711112,0.43788162,90,0.3193626,0.44141036,A,X,AX
8930596,123.1,1.3677777,0.55238557,90,0.40385625,0.44186747,A,X,AX
5940317,122.8,1.3644445,0.47007316,90,0.34451616,0.44232342,A,X,AX
2430294,122.51,1.3612223,0.4980317,90,0.36587095,0.44277832,A,X,AX
3410580,122.5,1.3611112,0.5839991,90,0.42906055,0.4432332,A,X,AX
2150122,122.340004,1.3593334,0.82067907,90,0.6037364,0.44368747,A,Y,AY
2880118,121.2,1.3466666,0.60599995,90,0.45,0.4441375,A,X,AX
3730104,121.1,1.3455555,0.7257946,90,0.5394015,0.44458717,A,Y,AY
3850775,121.09,1.3454444,0.5810319,90,0.4318513,0.44503683,A,X,AX
4120834,121.0,1.3444444,1.0090724,90,0.7505498,0.4454861,A,Y,AY
2460122,120.93,1.3436667,0.7137926,90,0.53122747,0.44593513,A,Y,AY
5510019,120.9,1.3433334,0.6769147,90,0.5039067,0.44638404,A,Y,AY
3000426,120.9,1.3433334,0.5844521,90,0.435076,0.44683295,A,X,AX
7580554,120.8,1.3422222,0.44946355,90,0.3348652,0.4472815,A,X,AX
5210554,120.8,1.3422222,0.6055878,90,0.45118296,0.44773003,A,X,AX
5810666,120.1,1.3344444,0.39976427,90,0.29957357,0.448176,A,X,AX
290207,120.0,1.3333334,0.5747496,90,0.4310622,0.44862157,A,X,AX
540522,119.81,1.3312222,0.42216092,90,0.31712282,0.44906646,A,X,AX
4020129,119.8,1.3311112,1.4389169,90,1.0809892,0.4495113,A,Z,AZ
5840392,119.76,1.3306667,0.32590342,90,0.2449174,0.44995597,A,X,AX
4590119,119.7,1.3299999,0.61139923,90,0.4596987,0.45040044,A,X,AX
7720802,119.6,1.3288889,1.4239717,90,1.0715506,0.45084453,A,Z,AZ
8470467,119.2,1.3244444,1.2922684,90,0.97570604,0.45128715,A,Y,AY
4090004,119.1,1.3233333,1.629162,90,1.2311049,0.45172942,A,Z,AZ
5710835,119.0,1.3222222,0.6681818,90,0.50534755,0.45217127,A,Y,AY
4840580,118.8,1.32,0.5037388,90,0.38162032,0.45261237,A,X,AX
5350207,118.7,1.3188889,0.5702147,90,0.43234473,0.45305315,A,X,AX
3860580,118.6,1.3177778,0.5502967,90,0.4175945,0.45349354,A,X,AX
4110783,118.5,1.3166667,0.63780695,90,0.48441032,0.45393354,A,X,AX
4090541,118.4,1.3155556,1.0131618,90,0.7701399,0.45437318,A,Y,AY
2350207,118.2,1.3133333,0.5683012,90,0.43271667,0.45481208,A,X,AX
20223,118.1,1.3122222,0.50231546,90,0.38279754,0.45525062,A,X,AX
5060118,118.07,1.3118889,0.74123174,90,0.565011,0.455689,A,Y,AY
1460122,117.98,1.3108889,0.9262133,90,0.70655364,0.45612708,A,Y,AY
590122,117.9,1.3100001,0.89581424,90,0.68382764,0.45656487,A,Y,AY
1910076,117.9,1.3100001,0.47524092,90,0.36277932,0.45700264,A,X,AX
4340769,117.9,1.3100001,0.5077047,90,0.3875608,0.4574404,A,X,AX
60537,117.6,1.3066666,0.47304893,90,0.36202726,0.45787707,A,X,AX
7320834,117.6,1.3066666,1.0403975,90,0.7962226,0.45831376,A,Y,AY
1880363,117.6,1.3066666,0.66023487,90,0.5052818,0.45875043,A,Y,AY
760740,117.5,1.3055556,0.68093807,90,0.52156955,0.45918673,A,Y,AY
1730549,117.2,1.3022221,0.5882707,90,0.45174375,0.4596219,A,X,AX
740644,117.2,1.3022221,0.7753184,90,0.5953811,0.4600571,A,Y,AY
8730132,117.11,1.3012222,0.60851604,90,0.4676496,0.46049196,A,X,AX
1470567,117.1,1.3011111,0.5258475,90,0.40415263,0.46092677,A,X,AX
5500343,116.9,1.2988889,0.80937546,90,0.62312907,0.46136084,A,Y,AY
6790775,116.68,1.2964444,0.4530206,90,0.3494331,0.46179408,A,X,AX
2550071,116.3,1.2922223,0.54981667,90,0.4254815,0.4622259,A,X,AX
7860541,116.21,1.2912222,0.9036752,90,0.69986033,0.46265742,A,Y,AY
2560076,116.2,1.2911111,0.5053966,90,0.39144316,0.4630889,A,X,AX
1180084,116.1,1.29,0.47712857,90,0.36986712,0.46352002,A,X,AX
5990810,115.95,1.2883333,0.55773467,90,0.43291178,0.46395057,A,X,AX
5750123,115.749,1.2861,0.5654332,90,0.43964946,0.46438035,A,X,AX
1460071,115.700005,1.2855556,0.5215709,90,0.40571636,0.46480998,A,X,AX
2670102,114.6,1.2733333,0.5956396,90,0.4677798,0.4652355,A,X,AX
8720596,114.5,1.2722223,0.6523988,90,0.51280254,0.46566066,A,Y,AY
1920486,114.37,1.2707778,0.5516069,90,0.4340703,0.46608534,A,X,AX
480521,114.16,1.2684445,0.43375525,90,0.34195837,0.46650922,A,X,AX
1500486,114.0,1.2666667,0.5136343,90,0.4055008,0.4669325,A,X,AX
3070223,113.87,1.2652223,0.4359678,90,0.34457803,0.4673553,A,X,AX
1720596,113.8,1.2644445,0.5892885,90,0.46604535,0.46777788,A,X,AX
6760580,113.7,1.2633333,0.6179797,90,0.489166,0.46820006,A,X,AX
5370596,113.5,1.2611111,0.59956807,90,0.4754284,0.46862152,A,X,AX
6780631,113.39,1.2598889,0.46861136,90,0.37194657,0.46904254,A,X,AX
1260118,113.38,1.2597778,0.647578,90,0.5140414,0.46946356,A,Y,AY
8500114,113.28,1.2586666,0.5553078,90,0.44118735,0.4698842,A,X,AX
1310629,113.1,1.2566667,0.56945664,90,0.4531485,0.47030416,A,X,AX
6300292,113.01,1.2556667,0.39675948,90,0.31597516,0.47072378,A,X,AX
8630775,112.96,1.2551111,0.59154767,90,0.471311,0.47114322,A,X,AX
5790190,112.7,1.2522222,0.46693546,90,0.37288547,0.4715617,A,X,AX
2110638,112.5,1.25,0.56878936,90,0.45503148,0.4719794,A,X,AX
1560127,112.4,1.2488889,0.6124632,90,0.49040648,0.47239676,A,X,AX
7710538,112.32,1.248,0.6189139,90,0.4959246,0.47281384,A,X,AX
7440834,112.2,1.2466667,0.61611325,90,0.49420848,0.47323045,A,X,AX
1680600,112.1,1.2455555,0.6822239,90,0.54772663,0.4736467,A,Y,AY
4770740,111.7,1.241111,0.3717237,90,0.29950884,0.4740615,A,X,AX
540531,111.65,1.2405555,0.4225986,90,0.3406527,0.47447604,A,X,AX
1810500,111.6,1.24,0.72029954,90,0.5808867,0.47489044,A,Y,AY
4340554,111.58,1.2397778,0.635097,90,0.5122668,0.47530475,A,Y,AY
5410631,111.51,1.2390001,0.51391876,90,0.4147851,0.4757188,A,X,AX
60596,111.4,1.2377778,0.59465367,90,0.48042035,0.47613245,A,X,AX
4340600,111.2,1.2355555,0.7275187,90,0.5888191,0.47654536,A,Y,AY
280332,111.0,1.2333333,0.38599062,90,0.31296536,0.47695753,A,X,AX
6180215,110.99,1.2332222,1.1113216,90,0.90115273,0.47736964,A,Y,AY
5770578,110.9,1.2322222,0.40884265,90,0.33179295,0.47778141,A,X,AX
3600596,110.5,1.2277777,0.74938595,90,0.6103596,0.47819173,A,Y,AY
490386,110.5,1.2277777,0.4827421,90,0.39318362,0.47860205,A,X,AX
2360834,110.4,1.2266667,0.7322123,90,0.5969122,0.47901195,A,Y,AY
2420041,110.35,1.226111,0.70244145,90,0.57290196,0.4794217,A,Y,AY
420272,110.23,1.2247778,0.5394592,90,0.44045478,0.479831,A,X,AX
4260019,110.2,1.2244444,0.515885,90,0.4213217,0.4802402,A,X,AX
1340600,110.2,1.2244444,0.7155278,90,0.58436936,0.4806494,A,Y,AY
3970796,109.8,1.22,0.64724135,90,0.5305257,0.4810571,A,Y,AY
6540802,109.8,1.22,1.2078582,90,0.9900477,0.4814648,A,Y,AY
6130835,109.7,1.2188889,0.6375681,90,0.5230732,0.48187214,A,Y,AY
4520019,109.67,1.2185556,0.5252063,90,0.4310073,0.48227936,A,X,AX
8220694,109.6,1.2177777,0.8911018,90,0.73174417,0.48268634,A,Y,AY
4090126,109.6,1.2177777,0.7481179,90,0.6143304,0.4830933,A,Y,AY
5640381,109.5,1.2166667,0.8513373,90,0.69972926,0.48349988,A,Y,AY
1890600,109.5,1.2166667,0.79581064,90,0.65409094,0.48390648,A,Y,AY
7550004,109.5,1.2166667,1.1176068,90,0.9185809,0.48431307,A,Y,AY
4200500,109.47,1.2163334,0.8620389,90,0.70871925,0.48471954,A,Y,AY
3370215,109.34,1.2148888,0.6790116,90,0.5589084,0.48512557,A,Y,AY
6120019,109.3,1.2144445,0.508039,90,0.41833034,0.4855314,A,X,AX
4700796,109.19,1.2132223,0.6931086,90,0.5712957,0.48593682,A,Y,AY
3570515,109.18,1.2131112,0.55279607,90,0.4556846,0.48634222,A,X,AX
3010489,108.9,1.21,0.5193016,90,0.42917487,0.48674658,A,X,AX
4570118,108.6,1.2066667,0.68150526,90,0.56478333,0.4871498,A,Y,AY
4710006,108.5,1.2055556,0.68044287,90,0.56442267,0.4875527,A,Y,AY
2380118,108.2,1.2022222,0.61753,90,0.5136571,0.48795447,A,Y,AY
7300521,108.0,1.2,0.48119467,90,0.40099555,0.4883555,A,X,AX
4780559,107.82,1.198,0.7537236,90,0.62915164,0.48875582,A,Y,AY
10291,107.58,1.1953334,0.46593437,90,0.3897945,0.48915526,A,X,AX
8820343,107.58,1.1953334,0.7548989,90,0.6315384,0.4895547,A,Y,AY
1890223,107.5,1.1944444,0.3554902,90,0.29761973,0.48995388,A,X,AX
1890122,107.3,1.1922222,0.7367813,90,0.6179899,0.4903523,A,Y,AY
2040363,107.2,1.1911111,0.5139939,90,0.43152475,0.49075034,A,X,AX
2630150,107.1,1.1899999,0.3585395,90,0.3012937,0.491148,A,X,AX
6280207,106.9,1.1877778,0.55563056,90,0.46779,0.49154496,A,X,AX
6170537,106.7,1.1855556,0.4964053,90,0.41871113,0.49194118,A,X,AX
2730596,106.6,1.1844444,0.58211374,90,0.49146566,0.492337,A,X,AX
1700740,106.5,1.1833333,0.50173855,90,0.42400444,0.49273244,A,X,AX
2960835,106.4,1.1822222,0.68737864,90,0.5814293,0.49312752,A,Y,AY
3140783,106.4,1.1822222,0.5822424,90,0.49249828,0.49352264,A,X,AX
7600255,106.39,1.1821111,0.566018,90,0.4788196,0.49391767,A,X,AX
2160578,106.3,1.1811111,0.4199771,90,0.35557798,0.49431238,A,X,AX
1580802,106.0,1.1777778,1.2322245,90,1.0462283,0.49470598,A,Z,AZ
2740122,105.88,1.1764444,0.657647,90,0.5590124,0.4950991,A,Y,AY
1960291,105.82,1.1757778,0.43064356,90,0.3662627,0.49549198,A,X,AX
2220291,105.81,1.1756667,0.4078666,90,0.34692368,0.4958849,A,X,AX
7330290,105.72,1.1746666,0.48771238,90,0.41519216,0.49627745,A,X,AX
7140076,105.7,1.1744444,0.5098052,90,0.434082,0.49666995,A,X,AX
2210467,105.7,1.1744444,1.1583173,90,0.9862683,0.4970624,A,Y,AY
5520682,105.7,1.1744444,0.47701344,90,0.40616092,0.4974549,A,X,AX
7810682,105.6,1.1733333,0.47636262,90,0.40599087,0.49784702,A,X,AX
610118,105.57,1.173,0.60799253,90,0.5183227,0.49823898,A,Y,AY
2210122,105.47,1.171889,0.72101504,90,0.6152588,0.4986306,A,Y,AY
1310379,105.4,1.1711111,0.9711854,90,0.82928544,0.49902198,A,Y,AY
2810580,105.3,1.1700001,0.37609765,90,0.32145095,0.49941298,A,X,AX
2550118,105.27,1.1696666,0.59866977,90,0.5118294,0.49980384,A,Y,AY
2260835,105.2,1.1688888,0.7783077,90,0.6658526,0.5001945,A,Y,AY
3270775,105.12,1.168,0.46897978,90,0.4015238,0.50058484,A,X,AX
2810486,105.1,1.1677778,0.505215,90,0.4326294,0.5009751,A,X,AX
1180021,105.1,1.1677778,0.4215615,90,0.36099464,0.5013653,A,X,AX
2010769,105.1,1.1677778,0.4573563,90,0.39164668,0.50175554,A,X,AX
260050,105.06,1.1673334,0.5197121,90,0.44521308,0.50214565,A,X,AX
5370427,104.98,1.1664445,0.5787905,90,0.4962006,0.50253546,A,X,AX
2150240,104.9,1.1655556,0.46086413,90,0.39540297,0.502925,A,X,AX
2520835,104.9,1.1655556,0.6235385,90,0.53497106,0.5033145,A,Y,AY
2410740,104.9,1.1655556,0.38806957,90,0.33294815,0.5037041,A,X,AX
940144,104.84,1.1648889,0.5086802,90,0.43667704,0.50409335,A,X,AX
540272,104.82,1.1646667,0.54709285,90,0.469742,0.5044825,A,X,AX
7440500,104.8,1.1644444,0.82452726,90,0.7080864,0.50487167,A,Y,AY
2140422,104.8,1.1644444,0.8571328,90,0.7360873,0.50526077,A,Y,AY
1620041,104.62,1.1624445,0.6140075,90,0.5282037,0.50564927,A,Y,AY
460729,104.6,1.1622221,0.3320274,90,0.28568324,0.50603765,A,X,AX
3430567,104.6,1.1622221,0.4172079,90,0.3589743,0.50642604,A,X,AX
8700775,104.46,1.1606667,0.43798262,90,0.37735435,0.5068139,A,X,AX
5310635,104.45,1.1605555,0.43636742,90,0.37599877,0.50720173,A,X,AX
1030144,104.25,1.1583333,0.49059984,90,0.42353943,0.5075888,A,X,AX
730523,104.2,1.1577778,0.38306212,90,0.3308598,0.50797576,A,X,AX
5550638,104.14,1.157111,0.52437496,90,0.453176,0.5083624,A,X,AX
1640740,104.1,1.1566666,0.45642725,90,0.3946057,0.50874895,A,X,AX
1970567,104.1,1.1566666,0.5285235,90,0.45693675,0.5091355,A,X,AX
8270019,104.07,1.1563333,0.5136266,90,0.44418555,0.50952184,A,X,AX
7370580,103.7,1.1522222,0.482323,90,0.41860244,0.50990695,A,X,AX
4760201,103.69,1.1521112,0.48349962,90,0.41966403,0.51029193,A,X,AX
4890567,103.6,1.1511111,0.4173874,90,0.36259523,0.5106766,A,X,AX
4740631,103.56,1.1506666,0.4958996,90,0.4309672,0.51106113,A,X,AX
1880422,103.5,1.15,0.8262886,90,0.7185118,0.51144546,A,Y,AY
2040769,103.5,1.15,0.45276925,90,0.3937124,0.5118298,A,X,AX
1730363,103.4,1.148889,0.47053507,90,0.40955663,0.5122137,A,X,AX
1870644,103.4,1.148889,0.6983519,90,0.6078498,0.5125977,A,Y,AY
5830118,103.4,1.148889,0.5947796,90,0.51769984,0.51298165,A,Y,AY
1500810,103.28,1.1475556,0.46295172,90,0.40342423,0.51336515,A,X,AX
4780596,103.2,1.1466666,0.41764453,90,0.36422488,0.51374835,A,X,AX
1090116,103.1,1.1455555,0.5530632,90,0.4827904,0.5141312,A,X,AX
4890296,103.1,1.1455555,0.49265644,90,0.430059,0.51451397,A,X,AX
5490122,102.92,1.1435555,0.85141563,90,0.7445337,0.51489615,A,Y,AY
600226,102.86,1.1428889,0.2632137,90,0.23030558,0.5152781,A,X,AX
2650291,102.86,1.1428889,0.36977747,90,0.3235463,0.51566,A,X,AX
2490683,102.7,1.1411111,0.565267,90,0.49536544,0.51604134,A,X,AX
2140740,102.7,1.1411111,0.44643265,90,0.39122626,0.5164227,A,X,AX
4940240,102.68,1.1408889,0.50083,90,0.43898225,0.516804,A,X,AX
